"HealthTopic","Population","Distribution","Unit","Time","RegionCode","RegionName","CategoryIndex","Category","Value"
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","NL","Netherlands",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","NL","Netherlands",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","PL","Poland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","PL","Poland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","PT","Portugal",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","PT","Portugal",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","RO","Romania",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","RO","Romania",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","SE","Sweden",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","SE","Sweden",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","SI","Slovenia",1,"Male",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","SI","Slovenia",2,"Female",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","SK","Slovakia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","SK","Slovakia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","UK","United Kingdom",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2008","UK","United Kingdom",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","AT","Austria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","AT","Austria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","BE","Belgium",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","BE","Belgium",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","BG","Bulgaria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","BG","Bulgaria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","CY","Cyprus",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","CY","Cyprus",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","CZ","Czechia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","CZ","Czechia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","DE","Germany",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","DE","Germany",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","DK","Denmark",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","DK","Denmark",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EE","Estonia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EE","Estonia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EL","Greece",1,"Male",66.666666660
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EL","Greece",2,"Female",33.333333330
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","ES","Spain",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","ES","Spain",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EU27_21","EU (without UK)",1,"Male",87.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EU27_21","EU (without UK)",2,"Female",12.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EU27_UK_21","EU (with UK until 2019)",1,"Male",87.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EU27_UK_21","EU (with UK until 2019)",2,"Female",12.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EUEEA30_21","EU/EEA (without UK)",1,"Male",87.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EUEEA30_21","EU/EEA (without UK)",2,"Female",12.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",87.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",12.500000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","FI","Finland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","FI","Finland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","HU","Hungary",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","HU","Hungary",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","IE","Ireland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","IE","Ireland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","IT","Italy",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","IT","Italy",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","LT","Lithuania",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","LT","Lithuania",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","LU","Luxembourg",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","LU","Luxembourg",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","LV","Latvia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","LV","Latvia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","MT","Malta",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","MT","Malta",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","NL","Netherlands",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","NL","Netherlands",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","PL","Poland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","PL","Poland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","PT","Portugal",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","PT","Portugal",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","RO","Romania",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","RO","Romania",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","SE","Sweden",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","SE","Sweden",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","SI","Slovenia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","SI","Slovenia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","SK","Slovakia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","SK","Slovakia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","UK","United Kingdom",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2009","UK","United Kingdom",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","AT","Austria",1,"Male",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","AT","Austria",2,"Female",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","BE","Belgium",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","BE","Belgium",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","BG","Bulgaria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","BG","Bulgaria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","CY","Cyprus",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","CY","Cyprus",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","CZ","Czechia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","CZ","Czechia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","DE","Germany",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","DE","Germany",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","DK","Denmark",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","DK","Denmark",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EE","Estonia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EE","Estonia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EL","Greece",1,"Male",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EL","Greece",2,"Female",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","ES","Spain",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","ES","Spain",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EU27_21","EU (without UK)",1,"Male",58.823529000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EU27_21","EU (without UK)",2,"Female",41.176470000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EU27_UK_21","EU (with UK until 2019)",1,"Male",61.111111000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EU27_UK_21","EU (with UK until 2019)",2,"Female",38.888888000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EUEEA30_21","EU/EEA (without UK)",1,"Male",58.823529000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EUEEA30_21","EU/EEA (without UK)",2,"Female",41.176470000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",61.111111000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",38.888888000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","FI","Finland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","FI","Finland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","FR","France",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","FR","France",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","HU","Hungary",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","HU","Hungary",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","IE","Ireland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","IE","Ireland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","IT","Italy",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","IT","Italy",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","LT","Lithuania",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","LT","Lithuania",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","LU","Luxembourg",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","LU","Luxembourg",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","LV","Latvia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","LV","Latvia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","MT","Malta",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","MT","Malta",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","NL","Netherlands",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","NL","Netherlands",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","PL","Poland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","PL","Poland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","PT","Portugal",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","PT","Portugal",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","RO","Romania",1,"Male",66.666666660
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","RO","Romania",2,"Female",33.333333330
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","SE","Sweden",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","SE","Sweden",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","SI","Slovenia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","SI","Slovenia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","SK","Slovakia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","SK","Slovakia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","UK","United Kingdom",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2010","UK","United Kingdom",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","AT","Austria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","AT","Austria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","BE","Belgium",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","BE","Belgium",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","BG","Bulgaria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","BG","Bulgaria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","CY","Cyprus",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","CY","Cyprus",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","CZ","Czechia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","CZ","Czechia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","DE","Germany",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","DE","Germany",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","DK","Denmark",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","DK","Denmark",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EE","Estonia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EE","Estonia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EL","Greece",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EL","Greece",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","ES","Spain",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","ES","Spain",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EU27_21","EU (without UK)",1,"Male",80.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EU27_21","EU (without UK)",2,"Female",20.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EU27_UK_21","EU (with UK until 2019)",1,"Male",80.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EU27_UK_21","EU (with UK until 2019)",2,"Female",20.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EUEEA30_21","EU/EEA (without UK)",1,"Male",80.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EUEEA30_21","EU/EEA (without UK)",2,"Female",20.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",80.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",20.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","FI","Finland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","FI","Finland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","FR","France",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","FR","France",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","HU","Hungary",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","HU","Hungary",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","IE","Ireland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","IE","Ireland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","IT","Italy",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","IT","Italy",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","LT","Lithuania",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","LT","Lithuania",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","LU","Luxembourg",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","LU","Luxembourg",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","LV","Latvia",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","LV","Latvia",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","MT","Malta",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","MT","Malta",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","NL","Netherlands",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","NL","Netherlands",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","PL","Poland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","PL","Poland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","PT","Portugal",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","PT","Portugal",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","RO","Romania",1,"Male",71.428571420
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","RO","Romania",2,"Female",28.571428570
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","SE","Sweden",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","SE","Sweden",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","SI","Slovenia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","SI","Slovenia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","SK","Slovakia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","SK","Slovakia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","UK","United Kingdom",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2011","UK","United Kingdom",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","AT","Austria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","AT","Austria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","BE","Belgium",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","BE","Belgium",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","BG","Bulgaria",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","BG","Bulgaria",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","CY","Cyprus",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","CY","Cyprus",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","CZ","Czechia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","CZ","Czechia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","DE","Germany",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","DE","Germany",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","DK","Denmark",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","DK","Denmark",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EE","Estonia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EE","Estonia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EL","Greece",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EL","Greece",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","ES","Spain",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","ES","Spain",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EU27_21","EU (without UK)",1,"Male",77.777777000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EU27_21","EU (without UK)",2,"Female",22.222222000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EU27_UK_21","EU (with UK until 2019)",1,"Male",70.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EU27_UK_21","EU (with UK until 2019)",2,"Female",30.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EUEEA30_21","EU/EEA (without UK)",1,"Male",77.777777000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EUEEA30_21","EU/EEA (without UK)",2,"Female",22.222222000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",1,"Male",70.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","EUEEAUK_21","EU/EEA (with UK until 2019)",2,"Female",30.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","FI","Finland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","FI","Finland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","FR","France",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","FR","France",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","HU","Hungary",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","HU","Hungary",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","IE","Ireland",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","IE","Ireland",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","IT","Italy",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","IT","Italy",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","LT","Lithuania",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","LT","Lithuania",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","LU","Luxembourg",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","LU","Luxembourg",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","LV","Latvia",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","LV","Latvia",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","MT","Malta",1,"Male",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","MT","Malta",2,"Female",-
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","NL","Netherlands",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","NL","Netherlands",2,"Female",0.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","PL","Poland",1,"Male",100.000000000
"Leptospirosis","Confirmed cases","Distribution by gender (fatal cases)","%","2012","PL","Poland",2,"Female",0.000000000
